area,radius,circularity,intensity_mean,x,y
84.0,5.170882945826411,1.0765151381010825,2165.190476190476,2251.5,1088.654761904762
69.0,4.686510657907603,1.1622448071010205,4462.623188405797,2242.0,1098.0
27.0,2.9316150714175193,1.2484780172022165,3592.6296296296296,2227.4074074074074,1098.7407407407409
61.0,4.406461512053774,1.073023680704148,769.0327868852459,2026.8524590163934,1105.1311475409836
108.0,5.863230142835039,1.0251660159059957,3249.8611111111113,2221.5,1112.5648148148148
59.0,4.3336224206596095,1.0378425764187664,1169.5762711864406,2057.3898305084745,1112.5254237288136
96.0,5.527906391541368,0.9112586808053296,1400.40625,2012.125,1117.0208333333335
43.0,3.6996385101659595,1.126704741019566,1224.3953488372092,2048.046511627907,1116.4418604651164
68.0,4.652426491681278,1.0354052171764774,1350.8970588235295,1978.3088235294117,1120.2794117647059
58.0,4.296739856991561,1.086563888952434,2616.603448275862,2174.5172413793102,1124.9655172413793
57.0,4.259537945889915,1.0480996907936422,1373.4561403508771,1998.719298245614,1129.017543859649
97.0,5.556622981616415,1.0825106762924832,4079.6701030927834,2197.061855670103,1130.9072164948452
104.0,5.753627391751592,1.0337341843865528,1201.125,2069.0576923076924,1133.7115384615386
58.0,4.296739856991561,1.020252024276075,2209.9310344827586,2171.8793103448274,1132.103448275862
32.0,3.1915382432114616,1.1768136879086508,1852.6875,2155.15625,1132.875
125.0,6.3078313050504,0.991689643993332,5261.92,2095.968,1140.136
67.0,4.61809077155419,1.063091298360852,1804.597014925373,1980.597014925373,1141.7910447761194
90.0,5.352372348458314,1.0558822980185494,2048.6111111111113,2144.6111111111113,1144.088888888889
38.0,3.477898169151024,1.137914400511144,1521.5,2136.684210526316,1144.5
481.0,12.373643572303322,0.9540054375215855,8201.760914760915,1943.6216216216217,1156.8523908523907
65.0,4.54864184146723,1.075671994906434,1552.6615384615384,2127.2153846153847,1152.3384615384616
40.0,3.5682482323055424,1.1978046321169942,1174.775,2004.95,1156.925
129.0,6.407961869245868,0.9939492513651654,1589.3178294573643,2105.0232558139533,1160.7209302325582
81.0,5.077706251929807,1.0221658721171676,1328.20987654321,2080.864197530864,1171.1358024691358
598.0,13.796713809378915,0.943295048651337,4658.058528428093,1927.0668896321072,1183.2107023411372
118.0,6.128667601500942,1.006407450381063,2952.6186440677966,2108.3050847457625,1177.1101694915255
