zlevel,well_name,image_name,keypoint_likelihood_1,keypoint_likelihood_2,1_excluded_pixels,1_mean,1_min,1_max,1_std,1_area (pixel^2),1_mean_out,1_min_out,1_max_out,1_std_out,1_area_out (pixel^2),number_objects,biggestobject_1_mean,biggestobject_1_min,biggestobject_1_max,biggestobject_1_std,biggestobject_1_area,biggestobject_1_mean_out,biggestobject_1_min_out,biggestobject_1_max_out,biggestobject_1_std_out,biggestobject_1_area_out,num_droplets,droplet_area_mean,droplet_area_total,droplet_intensity_mean,droplet_intensity_total,droplet_intensity_min,droplet_intensity_max,droplet_area_std,droplet_intensity_std,daphnia_area,daphnia_size
MIP,M02,2026-01-29-Food-NoFood II_M02_w1,0.9693324565887451,1.2836275100708008,0,455.5025128214383,140,7167,466.38378992177195,1496127,212.99854717404023,137,1973,86.89492644336038,13643754,3,453.2174660260653,140,7167,479.2032024741141,1400559,214.91828978169374,137,1973,91.06769781259761,13739322,196,270.3265306122449,52984,1392.1722810028327,272865.76707655523,407.9286664892201,4097.068741893645,948.8907021495418,634.5687103187213,1496127,1579.7227604867887
MIP,M03,2026-01-29-Food-NoFood II_M03_w1,0.896054744720459,0.49636179208755493,0,652.0326032939378,156,37158,1417.9364907514046,1255640,214.34155615708485,138,2716,87.4754531345768,13884241,10,684.1604687634074,156,37158,1513.8496717473001,1095478,216.82696644350065,138,2716,91.99741286810628,14044403,531,110.75141242937853,58809,2833.918986041183,1504810.9815878682,549.2941176470588,24077.230392156864,152.31935905927287,2027.0075320234398,1255640,1305.0869702820576
MIP,M04,2026-01-29-Food-NoFood II_M04_w1,0.6147786378860474,0.9795152544975281,0,1453.3761398567613,153,32932,3383.658474900542,1068007,214.85541712496857,0,6190,91.36437654233129,14071874,6,1479.4337237841748,153,32932,3421.1476470047924,1042214,215.19501843815718,0,6190,91.67513136922045,14097667,285,321.3017543859649,91571,4835.615683640269,1378150.4698374767,479.05882352941177,25195.36216216216,588.4298157472066,4081.6554288282823,1068007,1519.6400889684373
MIP,M05,2026-01-29-Food-NoFood II_M05_w1,0.8066887855529785,1.1229162216186523,0,576.5550293542734,152,16610,644.5917999981214,1185858,223.27746973041394,0,8222,182.66725071487116,13954023,5,568.5000969835057,152,16610,647.5179990874045,1139369,225.10605005016959,0,8222,187.60984338639526,14000512,42,653.1190476190476,27431,2433.5458603960824,102208.92613663546,502.433178318213,6210.133333333333,2073.4275052743797,1152.1693186916798,1185858,1444.7871815599694
MIP,M08,2026-01-29-Food-NoFood II_M08_w1,0.888676643371582,0.48875224590301514,0,887.4896024857819,145,19183,1675.7198474047277,1213944,219.9939123665431,0,7274,106.6808351579648,13925937,5,891.2521108066485,145,19183,1682.4253787838984,1203213,220.18303915971882,0,7274,107.22988260273551,13936668,546,171.37912087912088,93573,3118.9465146441303,1702944.7969956952,438.3164556962025,12059.681818181818,352.7468893275105,1976.8688869301664,1213944,1464.091868702234
MIP,M09,2026-01-29-Food-NoFood II_M09_w1,0.7106224298477173,0.47881484031677246,0,706.976051267196,158,15902,1305.0501710261108,1353224,214.6836840867224,0,2153,92.62593397143019,13786657,2,711.3844811995069,158,15902,1310.553990184121,1340284,214.7171426817754,0,2153,92.59692160726037,13799597,526,129.70152091254752,68223,3161.863809642168,1663140.3638717802,568.7391304347826,10987.925925925925,269.7134427809079,1849.830040759959,1353224,1484.7063682762325
MIP,M10,2026-01-29-Food-NoFood II_M10_w1,0.9496663808822632,0.990624725818634,0,507.8586906524377,146,10226,664.1192833887925,1332679,213.5768218644154,0,2699,92.57294830665373,13807202,3,508.19648783081976,146,10226,664.3757660622853,1331314,213.57334435933868,0,2699,92.56907159340184,13808567,107,385.61682242990656,41261,2114.2485336860623,226224.59310440865,498.0103151212877,5221.25466562986,1174.5659386525042,1072.736304719419,1332679,1520.3160855558951
MIP,N02,2026-01-29-Food-NoFood II_N02_w1,0.03128231689333916,0.01067921333014965,0,267.7684747471621,150,6006,95.15302435308662,1356798,214.35788763660497,0,2122,90.3910997769165,13783083,6,251.89263492435848,150,6006,59.06514586780156,1244753,216.21075926756487,0,2122,93.94225327898202,13895128,0,0,0,0,0,0,0,0,0,1356798,522.5332525304011
MIP,N03,2026-01-29-Food-NoFood II_N03_w1,0.7362436056137085,0.6089669466018677,0,513.2181527827875,153,24757,857.1094459782616,1297476,216.21859720185907,0,2552,103.01062312741293,13842405,6,517.3662085587109,153,24757,901.7661487235548,1165082,218.68647770891016,0,2552,107.44672919840438,13974799,185,224.89729729729729,41606,1911.930685003971,353707.1767257346,495.6521739130435,14890.48158131177,273.09662496768914,1841.7947435925141,1297476,1411.2154335890746
MIP,N04,2026-01-29-Food-NoFood II_N04_w1,0.8438401222229004,0.6286714673042297,0,496.42728783003344,158,27117,807.565128946877,1526512,218.53034726378166,0,2592,101.29295507493526,13613369,13,495.8360131890007,158,27117,810.9133859996026,1513079,218.8699452740269,0,2592,101.998922353459,13626802,291,152.19931271477662,44290,1973.9646320755671,574423.70793399,448.97058823529414,16865.937238493723,121.78200478388086,1584.3912472917677,1526512,1559.456315515122
MIP,N06,2026-01-29-Food-NoFood II_N06_w1,0.862989068031311,1.2737014293670654,0,445.44883069192116,153,10155,319.7593658670183,1614288,218.5260101350085,136,5069,99.6775158434188,13525593,3,445.6595153353961,155,10155,319.79440025547626,1613033,218.52194021844556,136,5069,99.67381673634944,13526848,36,152.30555555555554,5483,1339.7426333680426,48230.734801249535,530.578947368421,4951.341176470588,108.62907252124265,1074.0558647109772,1614288,1642
MIP,N07,2026-01-29-Food-NoFood II_N07_w1,0.9573322534561157,1.0724750757217407,0,405.7103909389543,154,6987,252.29359359509775,1703821,222.86986973859896,133,2267,111.94803894885305,13436060,1,405.7103909389543,154,6987,252.29359359509775,1703821,222.86986973859896,133,2267,111.94803894885305,13436060,37,581.5945945945946,21519,890.6953087350148,32955.72642319555,411.85714285714283,1789.659574468085,2923.8054109466793,380.42180911039844,1703821,1673.0215180923406
MIP,N10,2026-01-29-Food-NoFood II_N10_w1,0.9274439811706543,0.5281277894973755,0,516.4668450754087,159,20102,761.0506112138428,1666585,228.10303366006357,0,7676,135.9894579968168,13473296,7,517.7089588623483,159,20102,763.4359580552054,1655199,228.19405285196936,0,7676,136.02314768038337,13484682,350,236.87428571428572,82906,1886.1627438576566,660156.9603501798,404.3577827050998,12698.70564516129,668.2216197847606,1334.2458963202253,1666585,1701.867797450789
MIP,N11,2026-01-29-Food-NoFood II_N11_w1,0.8748047351837158,1.130953073501587,0,427.513486499827,144,11177,328.1711643524431,1462722,226.97180350100484,0,3593,141.18696257963526,13677159,2,427.4151528753596,144,11177,328.1439764720519,1461452,227.0009294927071,0,3593,141.2506970961031,13678429,17,1753.8235294117646,29815,1590.7303230461223,27042.41549178408,419.9047619047619,8170.648936170212,2866.609435275717,1888.3876025228237,1462722,1526.9760967349816
MIP,O02,2026-01-29-Food-NoFood II_O02_w1,0.08825502544641495,0.6322654485702515,0,643.3878031494702,0,19285,673.0618542895335,2024785,235.198911239384,0,28098,190.3221492272793,13115096,6,641.8335684408402,169,19285,678.4440800108066,1914018,238.84243092492338,0,28098,200.56391818542656,13225863,260,182.37692307692308,47418,2680.597265365996,696955.288995159,554.1212121212121,14167.91304347826,107.97720804724236,2140.076685286307,2024785,1444.0969496540044
MIP,O04,2026-01-29-Food-NoFood II_O04_w1,0.3534386157989502,0.12272867560386658,0,667.5240820142583,161,11974,776.6805448836107,1801199,220.89706584203748,0,1949,110.45586315494667,13338682,8,668.089079949307,161,11974,784.3300873866541,1761979,222.13202757801633,0,2318,113.47802351568295,13377902,415,221.45301204819276,91903,2517.4703288703563,1044750.1864811978,450.43458781362006,7881.2155172413795,149.10689705091457,1212.8259040985527,1801199,1956.6282222231182
MIP,O05,2026-01-29-Food-NoFood II_O05_w1,0.1956147700548172,0.7435300946235657,0,712.4460590806407,168,27158,1000.2135048050847,1644058,249.54923779009255,0,17219,230.52901751130423,13495823,9,706.7077229550033,168,27158,1017.1302055893505,1562692,252.98377160397487,0,17219,238.270097136578,13577189,475,173.33473684210526,82334,2718.920358750882,1291487.170406669,401.6666666666667,18641.93614718615,185.7566450353052,1999.1828962022366,1644058,1797.1457926389835
MIP,O06,2026-01-29-Food-NoFood II_O06_w1,0.799613356590271,0.8775179386138916,0,711.1885097234241,148,18702,711.7581030996228,1891669,223.87826432729187,0,2154,118.04571125981336,13248212,7,711.1962040521717,148,18702,714.1092168552566,1877265,224.40642351403372,0,2163,119.38135187967042,13262616,224,190.83035714285714,42746,2526.032203022157,565831.2134769631,403.48571428571427,12017.410071942446,92.1500422413016,1827.5263671080074,1891669,1747.461015301915
MIP,O07,2026-01-29-Food-NoFood II_O07_w1,0.09495752304792404,0.8558456301689148,0,966.8604587828818,157,39481,1593.8710357300702,1160331,222.31120207732008,0,2182,126.83138242519875,13979550,7,970.0923659351723,157,39481,1613.258173463521,1131337,223.59121269134036,0,2285,130.5591061989655,14008544,168,191.2202380952381,32125,7161.435343623462,1203121.1377287416,860.25,26621.39169139466,137.31756217388983,4377.700904802698,1160331,1373.672814028144
