area,radius,circularity,intensity_mean,x,y
7258.0,48.06550898432214,0.29429540769419543,419.5699917332598,3124.7332598511985,627.5934141636815
5811.0,43.00812421640832,0.5006160043324152,575.4341765616933,3078.824815006023,783.3488212011702
161.0,7.158763278359629,0.9305785220812818,913.1614906832298,2689.3167701863354,797.8260869565217
154.0,7.001408606295148,1.0087937797500768,668.7337662337662,2739.2727272727275,797.8441558441558
137.0,6.6036697681803656,1.0555895150157184,645.0656934306569,2701.2773722627735,815.2919708029198
13785.0,66.24123927768528,0.5472894393731121,478.3062023939064,3223.7072905331884,876.2101559666304
116.0,6.076507779746499,1.0019772043028805,654.3275862068965,2758.956896551724,817.5948275862069
169.0,7.334464586120832,1.001832640341112,792.2189349112426,2679.792899408284,823.1479289940828
57.0,4.259537945889915,1.0026614721333842,548.3684210526316,2758.1052631578946,828.1052631578947
166.0,7.269074295019226,0.9594784761831845,988.8012048192771,2719.4518072289156,831.433734939759
99.0,5.613615477764332,1.0672439272162415,499.8484848484849,2742.5050505050503,832.7373737373738
77.0,4.950743503369154,1.1260535900603117,580.2207792207793,2695.4675324675327,832.2077922077922
33.0,3.2410224072142872,1.1823460838899702,534.2121212121212,2729.151515151515,835.9090909090909
154.0,7.001408606295148,0.971688545099036,717.7532467532468,2775.2597402597403,846.2207792207793
44.0,3.742410318509555,1.1277777637249435,621.8409090909091,2781.818181818182,851.9318181818181
126.0,6.333012368467128,1.0119242536624842,661.7539682539683,2785.690476190476,874.9761904761905
75.0,4.886025119029199,1.09680544486394,526.0933333333334,2785.5066666666667,894.1333333333333
510.0,12.741194683142286,0.8241433417914558,1553.6156862745097,2914.586274509804,952.6137254901961
385.0,11.070199012698888,0.8630863696777014,1603.1662337662337,2889.2805194805196,955.8597402597403
756.0,15.512648837479231,0.8508168329884626,1859.414021164021,2895.376984126984,976.9298941798942
884.0,16.774562271083887,0.8448307609764303,1927.1515837104073,2855.4966063348415,988.3552036199095
73.0,4.820437914901168,1.0675572996675682,1800.7671232876712,2922.6301369863013,979.027397260274
401.0,11.297887606083718,0.9216841579128299,2854.0748129675812,2875.9675810473814,991.5236907730673
2891.0,30.335356944617264,0.8846205195629245,2487.217917675545,2936.1279833967487,1023.692148045659
