area,radius,circularity,intensity_mean,x,y
78.0,4.982787485166879,1.0788384776134496,2693.3205128205127,1875.0,514.0769230769231
77.0,4.950743503369154,1.0650072150799437,3783.4155844155844,1860.6103896103896,520.4415584415584
149.0,6.886811529393324,1.0026819757212082,6553.436241610738,1839.8053691275168,527.2953020134228
227.0,8.500373177909337,0.9004541967459458,4046.0,1872.5462555066078,557.8678414096917
85.0,5.201570947860099,1.018467058087852,2960.4470588235295,1831.6941176470589,572.1411764705882
416.0,11.507254783503184,0.9624675064157528,500.0769230769231,2158.483173076923,577.75
146.0,6.817128675830715,0.9824937480221234,4598.273972602739,1881.054794520548,587.8561643835617
155.0,7.024103669400641,0.9887203915995304,489.48387096774195,2145.9870967741936,594.8387096774193
73.0,4.820437914901168,1.0501011802029152,4161.876712328767,1883.2191780821918,600.041095890411
136.0,6.579524642479541,1.0478844820593989,2746.5367647058824,1910.1691176470588,622.8529411764706
398.0,11.255546841497692,0.959873188278309,3825.462311557789,1860.218592964824,642.4824120603015
152.0,6.955796338302048,0.9847515495512649,2746.934210526316,1913.6447368421054,652.0394736842105
282.0,9.474354220939228,0.9751040086121562,4067.0248226950353,1876.3829787234042,659.8191489361702
317.0,10.045109950630787,0.9639614724154929,2683.8958990536275,1920.6056782334385,674.8233438485804
658.0,14.472315126092793,0.9273610033187139,3630.0562310030396,1886.033434650456,681.5243161094224
252.0,8.95623198216277,0.9321969195109884,2846.4166666666665,1906.4563492063492,696.7539682539682
206.0,8.097643889049511,1.0099631861629559,3281.4417475728155,1932.9563106796118,757.2718446601941
146.0,6.817128675830715,1.0212755361666952,1413.0479452054794,1957.8835616438355,799.6438356164383
241.0,8.758577656805558,0.9642849330295332,1313.0539419087138,1841.298755186722,811.2780082987551
24.0,2.763953195770684,1.1097582375130814,954.9583333333334,1937.9583333333335,869.2916666666666
24.0,2.763953195770684,1.3278012032165531,748.2083333333334,1923.6666666666665,874.125
29.0,3.0382538898732494,1.2505080359301415,705.3448275862069,1946.4137931034484,888.551724137931
34.0,3.2897623212397704,1.1747318946999283,719.2352941176471,1963.8529411764707,897.3823529411765
25.0,2.8209479177387813,1.2815656405965272,536.2,1937.56,904.2
16.0,2.256758334191025,1.2898320915163308,518.1875,1958.25,910.9375
29.0,3.0382538898732494,1.2505080359301415,545.9655172413793,1948.8275862068965,916.8965517241379
29.0,3.0382538898732494,1.1689103329366752,620.3103448275862,1951.2068965517242,926.0
49.0,3.949327084834294,1.109660117314431,703.7755102040817,1951.2857142857142,937.7551020408164
