area,radius,circularity,intensity_mean,x,y
103.0,5.725898905580716,0.9777046262807181,430.56310679611653,2462.4660194174758,931.9029126213593
59.0,4.3336224206596095,1.0569457416592156,432.6779661016949,2478.677966101695,951.3389830508474
48.0,3.9088200952233594,1.133223860012313,416.0833333333333,2466.1875,954.2708333333334
99.0,5.613615477764332,0.9840354255218148,468.4949494949495,2459.757575757576,962.070707070707
117.0,6.102643417692329,0.8513751151681886,555.5982905982906,2458.2991452991455,988.7008547008547
138.0,6.627726932618989,0.9286584741578973,401.07971014492756,2551.463768115942,988.4927536231884
50.0,3.989422804014327,1.1227055769918406,439.02,2450.22,988.36
91.0,5.382025607773058,1.0903588504234654,520.9120879120879,2420.186813186813,1013.8131868131868
71.0,4.753945931439391,1.1265594355764255,409.23943661971833,2450.43661971831,1022.0281690140845
181.0,7.590394548326596,0.9523634850031959,989.3646408839779,2420.441988950276,1027.756906077348
69.0,4.686510657907603,1.113951472983783,682.072463768116,2437.985507246377,1029.1884057971015
15.0,2.1850968611841584,1.387197796891351,499.6666666666667,2460.866666666667,1026.4666666666667
93.0,5.440847306724618,0.9746588233310057,772.0752688172043,2429.8494623655915,1036.010752688172
24.0,2.763953195770684,1.230303014972666,474.7916666666667,2458.0,1036.5
120.0,6.180387232371033,0.9929279952982464,819.625,2437.866666666667,1043.3166666666666
164.0,7.225151993843567,0.9020202229615728,932.0670731707318,2418.871951219512,1048.060975609756
193.0,7.837972188868215,0.9685103548662046,800.7150259067357,2471.518134715026,1050.9430051813472
122.0,6.231677632421503,0.9797996741811354,973.688524590164,2406.27868852459,1053.3032786885246
141.0,6.699380116989518,0.9863003465719455,813.8156028368794,2454.758865248227,1056.0283687943263
87.0,5.262410103554244,1.0359906862604271,659.7241379310345,2406.9655172413795,1062.7011494252874
111.0,5.944106103225343,1.0678376280250375,1213.6666666666667,2458.5585585585586,1071.1171171171172
176.0,7.48482063701911,0.9680217026904684,592.9715909090909,2505.6704545454545,1072.8238636363635
151.0,6.93287767191607,0.9891419528718288,591.9006622516556,2519.3509933774835,1075.1986754966888
97.0,5.556622981616415,1.030977509797925,453.96907216494844,2391.1546391752577,1074.5979381443299
201.0,7.998767850296815,0.9539739314680794,994.6417910447761,2549.0149253731342,1082.3582089552237
31.0,3.141274657157109,1.1400382601615053,620.9677419354839,2414.1612903225805,1079.225806451613
114.0,6.023896332520351,1.002661472133384,1439.6315789473683,2460.9824561403507,1086.4649122807018
65.0,4.54864184146723,0.9897255752422209,545.9692307692308,2374.3846153846152,1087.7846153846153
49.0,3.949327084834294,1.1568326904292365,569.2448979591836,2398.3061224489797,1087.061224489796
76.0,4.918490759365935,1.051175952546438,964.0263157894736,2429.4473684210525,1088.092105263158
16.0,2.256758334191025,1.3414659073803088,784.1875,2443.3125,1087.9375
62.0,4.442433223290478,1.044335913627004,526.1290322580645,2366.483870967742,1090.6290322580644
52.0,4.068428945128219,1.0686560805681522,628.1346153846154,2405.923076923077,1090.0961538461538
191.0,7.797255174810172,0.9813139970601782,651.303664921466,2502.17277486911,1094.3193717277486
126.0,6.333012368467128,0.999623161145279,1426.031746031746,2435.4126984126983,1095.611111111111
105.0,5.781222885281108,1.0436739361595004,1917.7809523809524,2471.0,1095.2
56.0,4.222008245644752,1.02971197692007,1026.7857142857142,2424.3928571428573,1094.9464285714284
112.0,5.970821321441846,1.0297119769200693,684.4464285714286,2387.1696428571427,1099.8125
143.0,6.746726148605861,1.0285237586918965,1300.8881118881118,2543.153846153846,1101.1048951048951
50.0,3.989422804014327,1.1000246621482594,773.96,2401.76,1098.96
103.0,5.725898905580716,1.0583805413319196,1794.4563106796118,2445.5145631067962,1101.1844660194174
111.0,5.944106103225343,1.034046636938988,938.3783783783783,2365.2702702702704,1104.126126126126
49.0,3.949327084834294,1.1002514654520041,516.530612244898,2355.918367346939,1103.938775510204
119.0,6.154581744998688,0.984653595337428,1417.7394957983192,2424.075630252101,1107.764705882353
301.0,9.788323438736636,0.9496047145286033,4279.541528239202,2465.641196013289,1111.3953488372094
83.0,5.140011726956917,1.0095747912995068,922.277108433735,2372.602409638554,1113.0843373493976
44.0,3.742410318509555,1.0771180873207815,1348.7045454545455,2415.068181818182,1111.0227272727273
159.0,7.1141599576634995,1.0032368744853684,4513.207547169812,2452.987421383648,1119.8427672955975
36.0,3.385137501286538,1.1708043566345168,986.3333333333334,2399.5,1117.8333333333335
46.0,3.826519928662906,0.9917822353928708,2532.6739130434785,2440.5434782608695,1121.782608695652
55.0,4.1841419359420025,1.0008803569397886,1714.9454545454546,2417.181818181818,1123.818181818182
148.0,6.863662517577698,0.9959525664881796,3644.162162162162,2471.5,1126.777027027027
37.0,3.431831258788849,1.1741605384881053,557.2972972972973,2351.945945945946,1124.972972972973
39.0,3.523362819972964,1.2376286757036785,685.2564102564103,2363.128205128205,1127.128205128205
266.0,9.201653640780462,0.909396690154555,6174.071428571428,2440.1691729323306,1135.451127819549
31.0,3.141274657157109,1.249524838656446,640.0322580645161,2350.451612903226,1130.5806451612902
110.0,5.917270272703197,1.058217469214001,2857.7636363636366,2417.690909090909,1132.909090909091
112.0,5.970821321441846,1.0631351276062178,879.4553571428571,2534.6339285714284,1134.642857142857
143.0,6.746726148605861,0.9264438920120454,3404.1188811188813,2407.076923076923,1137.881118881119
40.0,3.5682482323055424,1.0888994139642476,903.225,2354.325,1142.05
57.0,4.259537945889915,1.139564880586199,1175.157894736842,2369.6315789473683,1143.3333333333335
142.0,6.723094811029982,0.9449347653367396,3598.9295774647885,2401.0845070422533,1148.4647887323945
3001.0,30.90708605542677,0.7870573544790718,12558.001332889036,2428.1259580139954,1169.6077974008663
121.0,6.206085419025319,0.9717685293107987,1488.6198347107438,2352.396694214876,1151.5123966942149
57.0,4.259537945889915,1.0678300287980815,2922.245614035088,2488.684210526316,1148.982456140351
67.0,4.61809077155419,1.0816630244914995,904.0746268656717,2339.3880597014927,1151.1492537313434
242.0,8.77673016883152,1.001202395259065,3400.8553719008264,2529.095041322314,1158.3512396694214
