area,radius,circularity,intensity_mean,x,y
55.0,4.1841419359420025,1.0113242630464974,491.8181818181818,2404.5454545454545,1310.2181818181818
17.0,2.326213245840639,1.2503645434029418,469.29411764705884,2383.1176470588234,1324.1176470588234
15.0,2.1850968611841584,1.387197796891351,449.26666666666665,2405.5333333333333,1344.1333333333332
71.0,4.753945931439391,0.9449347653367396,518.4225352112676,2381.7042253521126,1357.7464788732395
52.0,4.068428945128219,1.0197686539897803,601.0,2381.8076923076924,1369.423076923077
78.0,4.982787485166879,0.9345933003629702,758.0641025641025,2421.576923076923,1370.2179487179487
22.0,2.6462837142006137,1.2171511029485071,439.40909090909093,2393.909090909091,1373.2727272727273
62.0,4.442433223290478,1.0443359136270036,579.758064516129,2400.564516129032,1379.758064516129
86.0,5.232078956954491,1.0460654464067178,419.01162790697674,2382.8837209302324,1385.4651162790697
33.0,3.2410224072142872,1.1823460838899702,758.0,2400.090909090909,1395.2121212121212
258.0,9.062226582657155,0.9738694737359691,2057.1279069767443,2212.267441860465,1420.2945736434108
278.0,9.40692023773423,0.9612727460786504,1155.978417266187,2226.453237410072,1430.68345323741
280.0,9.440697438826296,0.9953568202560772,1018.9107142857143,2202.960714285714,1504.6107142857143
741.0,15.35798247369064,0.9100371579007045,1007.1052631578947,2055.2024291497974,1528.6194331983806
1886.0,24.50168250024127,0.9187671362202374,3184.519088016967,2307.7094379639448,1538.431071049841
917.0,17.08479340321492,0.9467258325999648,2800.8353326063248,2267.935659760087,1536.3980370774264
514.0,12.791062563308351,0.9318672836442196,1060.8754863813228,2068.3501945525295,1549.941634241245
2587.0,28.696126490477184,0.7681413384367658,2349.9586393505992,1982.0228063393893,1593.3861615771164
711.0,15.043880120390323,0.928730419606147,1695.6877637130801,2289.215189873418,1585.648382559775
407.0,11.382096629215674,0.9173246203302878,2285.3660933660935,2057.4963144963144,1585.3710073710074
533.0,13.02532799341193,0.9396810315527929,2850.157598499062,2316.3208255159475,1603.9043151969981
892.0,16.85029431422316,0.7904479539343,2877.079596412556,2064.9585201793725,1617.3822869955156
5010.0,39.93410234099161,0.9106410822603453,6131.164870259481,2407.882634730539,1650.3
1511.0,21.930942479148218,0.9400133792062348,6219.058901389808,2049.2256783587027,1649.939113170086
317.0,10.045109950630787,0.9743356051380725,1994.3596214511042,2341.529968454259,1639.577287066246
428.0,11.67204486311899,0.9773179540238657,3115.4906542056074,2088.3504672897197,1666.6168224299065
3073.0,31.275649957159782,0.8674177503155759,5551.019850309144,2331.4539537910837,1687.4581841848358
389.0,11.127557940783529,0.9445066270687098,3478.4113110539847,2187.840616966581,1684.6195372750642
587.0,13.669231989760256,0.7877175088158545,3048.2776831345827,2369.655877342419,1692.396933560477
177.0,7.506054213402069,0.9637128548335129,5145.293785310734,2302.2033898305085,1703.1242937853108
2870.0,30.224979294409437,0.9067202732920968,4651.8344947735195,2447.924738675958,1734.8529616724738
217.0,8.311031542587394,0.8977723957488314,3355.8894009216588,2296.2580645161293,1715.7649769585253
666.0,14.560026929865362,0.9503910815024341,3623.178678678679,2280.0675675675675,1729.1381381381382
1939.0,24.84356796658584,0.8992373355306411,3607.944816915936,2320.3635894791128,1740.0278494069107
1298.0,20.32649089898599,0.8988361106258393,3975.284283513097,2070.87750385208,1741.2457627118645
1909.0,24.650630270337032,0.7038895757960962,3236.3551597695127,2037.1875327396542,1765.0183342063908
667.0,14.57095378088162,0.9237653093797148,3689.5637181409297,2282.36131934033,1757.2698650674663
1501.0,21.858251054507306,0.9154825841563999,6354.100599600267,2149.3617588274483,1768.1005996002664
3875.0,35.120518347003205,0.7426388719125361,4875.6103225806455,2113.4,1798.0805161290323
1244.0,19.899183360445615,0.6461763395123133,3694.701768488746,2076.145498392283,1781.6792604501609
335.0,10.32636489145962,0.9212706545491676,2662.313432835821,2303.6059701492536,1767.0119402985074
497.0,12.577758680835945,0.9573503448226497,2965.0623742454727,2252.718309859155,1775.277665995976
1127.0,18.940307329321033,0.9389834748106343,3365.9849157054127,2219.2795031055903,1789.8864241348713
3579.0,33.75249742836501,0.9072336023316847,2571.5856384464932,2460.4847722827603,1807.092204526404
4164.0,36.40662530459675,0.8732111301973677,4999.190682036503,2175.2929875120076,1818.8852065321805
285.0,9.52461639974967,0.9775921155021937,2200.8456140350877,2281.1754385964914,1794.6561403508772
1075.0,18.498192550829796,0.9129947663614602,3370.228837209302,2220.6381395348835,1847.0083720930234
1248.0,19.931149940667517,0.9316995587214733,3741.74358974359,2216.09375,1900.2540064102564
647.0,14.350836085779552,0.9639278468771657,3090.2565687789797,2124.5255023183927,1907.3925811437402
1204.0,19.576646877473273,0.9408518466243911,2698.9036544850496,2150.7948504983387,1931.2151162790697
9817.0,55.900341257154,0.6826547847297834,3577.75817459509,2195.3801568707345,1967.1581949679128
1316.0,20.466944330257718,0.757587923589065,5970.307750759878,2462.4924012158053,1937.1755319148936
595.0,13.762063154896342,0.7443398345243506,4298.248739495798,2278.818487394958,2030.8756302521008
1958.0,24.96499062983726,0.8622643827200543,4357.375383043923,2297.73493360572,2053.6618998978547
709.0,15.022706457370044,0.9419626990292898,1974.6826516220028,2326.0507757404794,2101.304654442877
185.0,7.673807981960539,0.9283648479287453,676.6486486486486,2625.2432432432433,2174.3513513513512
