zlevel,well_name,image_name,keypoint_likelihood_1,keypoint_likelihood_2,1_excluded_pixels,1_mean,1_min,1_max,1_std,1_area (pixel^2),1_mean_out,1_min_out,1_max_out,1_std_out,1_area_out (pixel^2),number_objects,biggestobject_1_mean,biggestobject_1_min,biggestobject_1_max,biggestobject_1_std,biggestobject_1_area,biggestobject_1_mean_out,biggestobject_1_min_out,biggestobject_1_max_out,biggestobject_1_std_out,biggestobject_1_area_out,num_droplets,droplet_area_mean,droplet_area_total,droplet_intensity_mean,droplet_intensity_total,droplet_intensity_min,droplet_intensity_max,droplet_area_std,droplet_intensity_std,daphnia_area,daphnia_size
MIP,D02,2026-03-25- TBT-NF-LF-HF_D02_w1,0.1898011714220047,0.6181897521018982,0,467.92516523041724,147,29921,1290.6136933965752,1214970,216.48118763559782,0,2862,101.58975727157055,13924911,9,468.041745170178,147,29921,1292.0402362662444,1212260,216.51996582905292,0,2862,101.63214511791705,13927621,62,497.06451612903226,30818,4774.637259195973,296027.5100701503,439.2391304347826,19189.567237163814,341.03044770406854,4316.235669342905,1214970,1569.3199163969086
MIP,D03,2026-03-25- TBT-NF-LF-HF_D03_w1,0.8071725964546204,1.0158363580703735,0,315.53537101205484,148,3816,174.04292310215308,1061731,211.99788622794898,0,2492,95.97259240232363,14078150,6,311.3488506990955,148,3816,174.35202565110092,1025754,212.56606221553767,0,2492,96.67149875627098,14114127,30,349.4,10482,802.5542121745254,24076.626365235763,413.4810126582278,1672.9601063829787,341.26616167362425,395.3573691506742,1061731,1355.9738198062676
MIP,D04,2026-03-25- TBT-NF-LF-HF_D04_w1,0.5431149005889893,0.2667478621006012,0,413.1546064706792,146,22801,1031.552252994749,1506457,218.88308967725203,0,2848,119.16772965245788,13633424,4,409.93651301653597,146,22801,1054.270645429184,1440437,220.15768639953563,0,2848,120.78387538104907,13699444,46,503.9130434782609,23180,4664.8821242263275,214584.57771441108,483.02272727272725,15660.939899833054,534.9503331499085,3726.2085469937083,1506457,1779.114386429383
MIP,D06,2026-03-25- TBT-NF-LF-HF_D06_w1,0.20798417925834656,0.36476320028305054,0,427.37531560162535,0,14622,499.8937255360865,1861524,217.82757859274307,0,2424,114.12933188989233,13278357,12,392.17996067160374,149,14622,545.0083199532461,1443232,227.93568638577216,0,2424,133.99522771505224,13696649,304,142.5625,43339,1312.5702013517832,399021.34121094213,415,8397.496183206107,221.5250979418626,1217.373541741378,1861524,1742.7922997305216
MIP,D08,2026-03-25- TBT-NF-LF-HF_D08_w1,0.8169243931770325,0.9880140423774719,0,366.76415505343834,145,7465,265.74128424885265,2412407,216.71739734058778,130,2495,126.15348979720605,12727474,4,316.3043362946474,145,7465,189.01351644644305,1937991,229.51672056046522,130,3925,159.67756112498975,13201890,22,3263.2272727272725,71791,1018.1330455308888,22398.927001679553,405.49276847739435,2149.18669527897,6506.699674963734,578.8680639156248,2412407,1715.2763625725156
MIP,D09,2026-03-25- TBT-NF-LF-HF_D09_w1,0.49632683396339417,0.7044243812561035,0,579.7539330461926,146,29025,1419.2952302345698,1673512,215.24762205758657,0,3539,124.06429906497812,13466369,12,591.5297445075628,146,29025,1663.7082818935055,1207433,226.42083681202328,0,3539,143.26548674281045,13932448,127,339.496062992126,43116,4056.6683668685,515196.8825922995,403.40263157894736,17771.321428571428,363.7918442416733,4294.423209443006,1673512,1574.031765880219
MIP,D10,2026-03-25- TBT-NF-LF-HF_D10_w1,0.9460573792457581,0.991205632686615,0,408.90333125925673,148,12952,313.1307638533804,2007319,213.94209317268025,0,2533,120.97626877016883,13132562,9,358.56152255637863,148,12952,308.25588647269046,1523937,226.4978511956277,0,2551,145.0542269994668,13615944,169,210.89940828402368,35642,942.2117460094316,159233.78507559394,404.2631578947368,7977.007920792079,790.6818233483411,725.9664626040363,2007319,1627.140129183716
MIP,D13,2026-03-25- TBT-NF-LF-HF_D13_w1,0.8088140487670898,0.027471207082271576,0,414.8892118610234,147,3905,320.64994601299924,1775867,227.67643770801197,0,3643,158.13681418568837,13364014,9,304.70999917040047,147,3709,203.15896573491523,1362103,244.19124455336703,0,3905,192.57819590713044,13777778,1,19731,19731,419.0731843292281,419.0731843292281,419.0731843292281,419.0731843292281,NaN,NaN,1775867,86.2670273047588
MIP,E03,2026-03-25- TBT-NF-LF-HF_E03_w1,0.4103245437145233,0.6466802954673767,0,596.2198794414434,149,28001,1452.8129462476402,1297129,217.23987860217392,0,2818,115.35418137750699,13842752,11,614.0004284458066,149,28001,1507.3661845358895,1202019,218.29256732488813,0,2818,116.10870867272646,13937862,111,455.72072072072075,50585,3879.149645120314,430585.61060835485,447.9166666666667,18627.701171875,557.5702348122313,3583.848115865299,1297129,1596.1105851412676
MIP,E04,2026-03-25- TBT-NF-LF-HF_E04_w1,0.5726067423820496,0.8665012717247009,0,332.78854717595834,147,7828,285.881799146536,2019694,214.7741455209442,134,2451,99.99366622621264,13120187,6,323.1631857548711,147,7828,294.0088108965683,1814515,217.90197252368154,134,2451,104.70372602930865,13325366,33,1460.030303030303,48181,1571.1655815617698,51848.464191538405,404.5140186915888,4008.772900763359,2259.103313330984,989.9150253394549,2019694,1796.045934824608
